30.8635,-87.7644,114.6
33.409,-86.9475,592.5
32.2937,-85.9827,292.5
34.048,-85.9246,195.2
33.409,-86.9475,592.5
30.8635,-87.7644,114.6
34.7167,-86.4687,417.7
33.409,-86.9475,592.5
30.8635,-87.7644,114.6
32.4625,-86.7149,91.8
30.8635,-87.7644,114.6
32.4625,-86.7149,91.8
33.1969,-87.5627,147.3
34.5896,-86.9887,206.3
30.8635,-87.7644,114.6
33.409,-86.9475,592.5
33.409,-86.9475,592.5
33.1969,-87.5627,147.3
30.8635,-87.7644,114.6
31.3247,-86.5067,335.9
31.1481,-85.3718,175.1
34.9424,-87.2734,138.8
34.9424,-87.2734,138.8
59.8371,-151.7078,3.4
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
32.2295,-112.6542,106.7
32.2295,-112.6542,106.7
34.7033,-113.6113,15
34.4513,-110.8644,7.2
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
34.4513,-110.8644,7.2
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
34.4513,-110.8644,7.2
31.9883,-110.2941,21.3
34.4513,-110.8644,7.2
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
33.4484,-112.074,414.9
33.4484,-112.074,414.9
33.4484,-112.074,414.9
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
33.4484,-112.074,414.9
32.2295,-112.6542,106.7
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
33.4484,-112.074,414.9
33.4484,-112.074,414.9
31.9883,-110.2941,21.3
33.9578,-114.0036,4.6
34.2998,-110,10.8
33.4484,-112.074,414.9
33.4484,-112.074,414.9
33.4484,-112.074,414.9
33.0041,-110.7868,11.3
34.4513,-110.8644,7.2
34.4513,-110.8644,7.2
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
32.2295,-112.6542,106.7
34.4513,-110.8644,7.2
34.2998,-110,10.8
34.4513,-110.8644,7.2
32.2295,-112.6542,106.7
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
34.0755,-112.134,26
33.4484,-112.074,414.9
33.0041,-110.7868,11.3
34.2998,-110,10.8
34.4513,-110.8644,7.2
34.4513,-110.8644,7.2
33.4484,-112.074,414.9
33.4484,-112.074,414.9
33.4484,-112.074,414.9
33.4484,-112.074,414.9
34.4513,-110.8644,7.2
34.0755,-112.134,26
33.4484,-112.074,414.9
33.4484,-112.074,414.9
34.7033,-113.6113,15
33.4484,-112.074,414.9
33.3284,-111.3502,70
33.4484,-112.074,414.9
32.2295,-112.6542,106.7
33.4484,-112.074,414.9
31.9883,-110.2941,21.3
33.4484,-112.074,414.9
32.2295,-112.6542,106.7
33.4484,-112.074,414.9
36.4047,-94.0713,261.2
34.5268,-92.9587,141.7
36.4311,-93.6994,43.6
34.6313,-92.4727,503.8
35.0842,-92.4236,174.8
35.0842,-92.4236,174.8
35.0842,-92.4236,174.8
36.052,-94.1534,215.6
34.6313,-92.4727,503.8
34.6313,-92.4727,503.8
34.311,-93.1872,53.5
34.6313,-92.4727,503.8
35.0842,-92.4236,174.8
36.2844,-90.8538,27.6
35.6321,-92.157,46.9
34.5268,-92.9587,141.7
34.6313,-92.4727,503.8
34.6313,-92.4727,503.8
34.6313,-92.4727,503.8
35.7341,-92.8391,76
34.5268,-92.9587,141.7
36.4311,-93.6994,43.6
34.6313,-92.4727,503.8
34.6313,-92.4727,503.8
37.7813,-122.4167,17179.2
37.7813,-122.4167,17179.2
33.9731,-118.2479,2419.6
37.7813,-122.4167,17179.2
35.8093,-120.9728,126.5
37.8926,-118.5647,4.7
35.8093,-120.9728,126.5
33.9731,-118.2479,2419.6
33.8439,-118.008,3807.7
33.9731,-118.2479,2419.6
33.9938,-118.4635,303.8
37.958,-121.2876,492.6
35.2635,-120.6509,81.7
35.2635,-120.6509,81.7
39.2131,-123.72,25.1
33.9938,-118.4635,303.8
39.143,-120.9666,103.1
35.2635,-120.6509,81.7
35.2635,-120.6509,81.7
38.1668,-122.2553,182.4
35.2635,-120.6509,81.7
33.9731,-118.2479,2419.6
38.1668,-122.2553,182.4
33.8439,-118.008,3807.7
41.7817,-124.1332,28.4
38.4194,-120.823,64.1
38.3514,-122.9741,307.1
38.3514,-122.9741,307.1
33.8439,-118.008,3807.7
35.2635,-120.6509,81.7
35.2635,-120.6509,81.7
38.4194,-120.823,64.1
33.8439,-118.008,3807.7
33.9938,-118.4635,303.8
33.8439,-118.008,3807.7
33.8439,-118.008,3807.7
34.1376,-117.5999,101.5
33.8439,-118.008,3807.7
33.8439,-118.008,3807.7
33.8439,-118.008,3807.7
34.1376,-117.5999,101.5
33.8439,-118.008,3807.7
33.9731,-118.2479,2419.6
34.1376,-117.5999,101.5
33.9938,-118.4635,303.8
32.8282,-116.7543,735.8
33.9938,-118.4635,303.8
33.8439,-118.008,3807.7
33.9731,-118.2479,2419.6
33.8439,-118.008,3807.7
33.8439,-118.008,3807.7
34.1376,-117.5999,101.5
33.9938,-118.4635,303.8
38.1668,-122.2553,182.4
38.8,-120.8891,106
39.2131,-123.72,25.1
38.0838,-120.5608,44.7
38.8,-120.8891,106
33.9938,-118.4635,303.8
34.4036,-119.5183,155
38.3514,-122.9741,307.1
35.8093,-120.9728,126.5
39.9296,-121.0608,21.5
34.4036,-119.5183,155
37.8989,-121.6054,1465.2
37.7706,-122.2648,2043.6
39.2131,-123.72,25.1
35.2635,-120.6509,81.7
33.8439,-118.008,3807.7
33.9731,-118.2479,2419.6
36.1624,-120.3489,156.2
40.5605,-122.4116,46.9
32.8282,-116.7543,735.8
33.8439,-118.008,3807.7
38.1668,-122.2553,182.4
33.9731,-118.2479,2419.6
34.1842,-118.9107,446.7
37.4076,-119.7233,70.6
32.8282,-116.7543,735.8
35.8093,-120.9728,126.5
33.9731,-118.2479,2419.6
33.9731,-118.2479,2419.6
37.8235,-120.2582,24.9
38.1668,-122.2553,182.4
35.2635,-120.6509,81.7
34.4036,-119.5183,155
40.7897,-123.4113,4.3
35.2635,-120.6509,81.7
35.2635,-120.6509,81.7
38.5816,-121.4944,1470.8
38.1668,-122.2553,182.4
35.2635,-120.6509,81.7
38.1668,-122.2553,182.4
38.1668,-122.2553,182.4
35.2635,-120.6509,81.7
35.2635,-120.6509,81.7
38.1668,-122.2553,182.4
35.8093,-120.9728,126.5
35.8093,-120.9728,126.5
35.8093,-120.9728,126.5
40.7938,-124.1573,37.7
37.9691,-122.5105,485.1
37.3814,-122.1258,1381
35.2635,-120.6509,81.7
33.9938,-118.4635,303.8
37.9691,-122.5105,485.1
38.9829,-121.0944,247.6
39.143,-120.9666,103.1
33.8439,-118.008,3807.7
40.006,-121.2491,7.8
38.1668,-122.2553,182.4
38.8,-120.8891,106
38.3514,-122.9741,307.1
35.2635,-120.6509,81.7
33.9731,-118.2479,2419.6
38.1668,-122.2553,182.4
37.4076,-119.7233,70.6
37.8235,-120.2582,24.9
38.1668,-122.2553,182.4
37.7706,-122.2648,2043.6
35.2635,-120.6509,81.7
33.9938,-118.4635,303.8
38.3514,-122.9741,307.1
32.8282,-116.7543,735.8
38.1668,-122.2553,182.4
32.8282,-116.7543,735.8
33.8439,-118.008,3807.7
38.0838,-120.5608,44.7
33.9731,-118.2479,2419.6
37.3814,-122.1258,1381
32.8282,-116.7543,735.8
37.3814,-122.1258,1381
35.2635,-120.6509,81.7
37.3814,-122.1258,1381
38.1668,-122.2553,182.4
38.3514,-122.9741,307.1
38.1668,-122.2553,182.4
35.2635,-120.6509,81.7
39.2131,-123.72,25.1
37.958,-121.2876,492.6
39.2131,-123.72,25.1
35.2635,-120.6509,81.7
35.2635,-120.6509,81.7
35.2635,-120.6509,81.7
36.1624,-120.3489,156.2
33.9731,-118.2479,2419.6
37.7706,-122.2648,2043.6
33.9731,-118.2479,2419.6
38.1668,-122.2553,182.4
38.3514,-122.9741,307.1
38.0838,-120.5608,44.7
41.4533,-123.4634,7.2
38.5816,-121.4944,1470.8
35.2635,-120.6509,81.7
33.9731,-118.2479,2419.6
33.9731,-118.2479,2419.6
39.2131,-123.72,25.1
33.9938,-118.4635,303.8
32.8282,-116.7543,735.8
33.9938,-118.4635,303.8
33.9731,-118.2479,2419.6
38.3514,-122.9741,307.1
32.8282,-116.7543,735.8
32.8282,-116.7543,735.8
37.8235,-120.2582,24.9
36.979,-121.898,589.4
32.8282,-116.7543,735.8
37.7813,-122.4167,17179.2
33.9731,-118.2479,2419.6
38.1668,-122.2553,182.4
38.3514,-122.9741,307.1
38.3514,-122.9741,307.1
39.3885,-121.4052,134.4
33.9938,-118.4635,303.8
33.8439,-118.008,3807.7
34.4036,-119.5183,155
38.3514,-122.9741,307.1
33.9731,-118.2479,2419.6
32.8282,-116.7543,735.8
34.4036,-119.5183,155
34.1842,-118.9107,446.7
